Diesel, Benzin E10,Benzin E5, LPG, Uhrzeit, Tanlstelle
1.61,1.68,1.74,0.89,2021-12-11 08:51:17.454038,10063
1.52,1.57,1.60,0.88,2021-12-11 08:51:21.575858,37955
1.50,1.60,1.66,0.86,2021-12-11 08:51:25.255216,40018
1.57,1.67,1.73,0.81,2021-12-11 09:01:29.147913,21974
1.61,1.68,1.74,0.89,2021-12-11 09:01:33.045406,10063
1.52,1.57,1.60,0.88,2021-12-11 09:01:36.768373,37955
1.50,1.60,1.66,0.86,2021-12-11 09:01:41.035199,40018
1.57,1.67,1.73,0.81,2021-12-11 09:11:44.979973,21974
1.60,1.66,1.72,0.89,2021-12-11 09:11:48.626657,10063
1.52,1.57,1.60,0.88,2021-12-11 09:11:52.169011,37955
1.50,1.60,1.66,0.86,2021-12-11 09:11:55.761163,40018
1.57,1.67,1.73,0.81,2021-12-11 09:21:59.394824,21974
1.60,1.66,1.72,0.89,2021-12-11 09:22:03.608235,10063
1.52,1.57,1.60,0.88,2021-12-11 09:22:07.433019,37955
1.50,1.60,1.66,0.86,2021-12-11 09:22:10.974561,40018
1.57,1.67,1.73,0.81,2021-12-11 09:32:14.581617,21974
1.60,1.66,1.72,0.89,2021-12-11 09:32:18.290593,10063
1.52,1.57,1.60,0.88,2021-12-11 09:32:21.850369,37955
1.50,1.60,1.66,0.86,2021-12-11 09:32:25.342129,40018
1.57,1.67,1.73,0.81,2021-12-11 09:42:29.011303,21974
1.60,1.66,1.72,0.89,2021-12-11 09:42:32.608247,10063
1.52,1.57,1.60,0.88,2021-12-11 09:42:36.709584,37955
1.49,1.60,1.66,0.86,2021-12-11 09:42:40.121773,40018
1.53,1.58,1.64,0.81,2021-12-11 09:52:43.982251,21974
1.60,1.66,1.72,0.89,2021-12-11 09:52:47.461420,10063
1.52,1.57,1.60,0.88,2021-12-11 09:52:51.199033,37955
1.49,1.60,1.66,0.86,2021-12-11 09:52:55.449176,40018
1.51,1.57,1.63,0.81,2021-12-11 10:02:59.009657,21974
1.59,1.65,1.71,0.89,2021-12-11 10:03:03.478955,10063
1.52,1.57,1.60,0.88,2021-12-11 10:03:06.925676,37955
1.49,1.60,1.66,0.86,2021-12-11 10:03:10.343206,40018
1.51,1.57,1.63,0.81,2021-12-11 10:13:13.909139,21974
1.59,1.65,1.71,0.89,2021-12-11 10:13:17.567439,10063
1.52,1.57,1.60,0.88,2021-12-11 10:13:21.095958,37955
1.49,1.60,1.66,0.86,2021-12-11 10:13:25.025942,40018
1.51,1.57,1.63,0.81,2021-12-11 10:23:28.621856,21974
1.52,1.61,1.67,0.89,2021-12-11 10:23:32.428209,10063
1.52,1.57,1.60,0.88,2021-12-11 10:23:36.254863,37955
1.48,1.60,1.66,0.86,2021-12-11 10:23:39.814286,40018
1.50,1.57,1.63,0.81,2021-12-11 10:33:43.791162,21974
1.52,1.61,1.67,0.89,2021-12-11 10:33:47.317433,10063
1.52,1.57,1.60,0.88,2021-12-11 10:33:50.843492,37955
1.48,1.60,1.66,0.86,2021-12-11 10:33:54.555580,40018
1.50,1.56,1.62,0.81,2021-12-11 10:43:58.124605,21974
1.52,1.61,1.67,0.89,2021-12-11 10:44:02.714612,10063
1.52,1.57,1.60,0.88,2021-12-11 10:44:06.491206,37955
1.48,1.60,1.66,0.86,2021-12-11 10:44:09.995169,40018
1.50,1.56,1.62,0.81,2021-12-11 10:54:13.622786,21974
1.51,1.61,1.67,0.89,2021-12-11 10:54:21.772196,10063
1.52,1.57,1.60,0.88,2021-12-11 10:54:25.351510,37955
1.48,1.60,1.66,0.86,2021-12-11 10:54:28.939735,40018
1.50,1.56,1.62,0.81,2021-12-11 11:04:36.523755,21974
1.51,1.61,1.67,0.89,2021-12-11 11:04:40.472763,10063
1.52,1.57,1.60,0.88,2021-12-11 11:04:44.010382,37955
1.47,1.60,1.66,0.86,2021-12-11 11:04:47.627275,40018
1.50,1.56,1.62,0.81,2021-12-11 11:14:51.820280,21974
1.51,1.61,1.67,0.89,2021-12-11 11:14:55.827891,10063
1.52,1.57,1.60,0.88,2021-12-11 11:14:59.789717,37955
1.47,1.60,1.66,0.86,2021-12-11 11:15:03.778229,40018
1.50,1.55,1.61,0.81,2021-12-11 11:25:07.559698,21974
1.57,1.67,1.73,0.89,2021-12-11 11:25:11.212640,10063
1.52,1.57,1.60,0.88,2021-12-11 11:25:18.505320,37955
1.47,1.60,1.66,0.86,2021-12-11 11:25:22.169602,40018
1.50,1.58,1.64,0.81,2021-12-11 11:35:25.858041,21974
1.57,1.67,1.73,0.89,2021-12-11 11:35:29.792378,10063
1.52,1.57,1.60,0.88,2021-12-11 11:35:33.959994,37955
1.47,1.60,1.66,0.86,2021-12-11 11:35:37.897023,40018
1.50,1.57,1.63,0.81,2021-12-11 11:45:41.622453,21974
1.57,1.67,1.73,0.89,2021-12-11 11:45:45.164380,10063
1.52,1.57,1.60,0.88,2021-12-11 11:45:48.903967,37955
1.47,1.60,1.66,0.86,2021-12-11 11:45:52.645771,40018
1.50,1.57,1.63,0.81,2021-12-11 11:55:56.452569,21974
1.57,1.67,1.73,0.89,2021-12-11 11:56:00.271288,10063
1.52,1.57,1.60,0.88,2021-12-11 11:56:05.372276,37955
1.51,1.64,1.70,0.86,2021-12-11 11:56:09.034941,40018
1.50,1.57,1.63,0.81,2021-12-11 12:06:12.774530,21974
1.51,1.61,1.67,0.89,2021-12-11 12:06:16.832401,10063
1.52,1.57,1.60,0.88,2021-12-11 12:06:20.788330,37955
1.47,1.60,1.66,0.86,2021-12-11 12:06:24.534268,40018
1.50,1.56,1.62,0.81,2021-12-11 12:16:28.756549,21974
1.51,1.61,1.67,0.89,2021-12-11 12:16:32.724013,10063
1.52,1.57,1.60,0.88,2021-12-11 12:16:36.615630,37955
1.47,1.60,1.66,0.86,2021-12-11 12:16:40.166737,40018
1.50,1.56,1.62,0.81,2021-12-11 12:26:44.023608,21974
1.51,1.61,1.66,0.89,2021-12-11 12:26:47.610894,10063
1.52,1.57,1.60,0.88,2021-12-11 12:26:51.098624,37955
1.46,1.60,1.66,0.86,2021-12-11 12:26:54.699653,40018
1.50,1.56,1.62,0.81,2021-12-11 12:36:58.718937,21974
1.51,1.60,1.66,0.89,2021-12-11 12:37:02.788670,10063
1.52,1.57,1.60,0.88,2021-12-11 12:37:06.339547,37955
1.46,1.59,1.65,0.86,2021-12-11 12:37:10.051995,40018
1.50,1.56,1.62,0.81,2021-12-11 12:47:13.888064,21974
1.51,1.60,1.66,0.89,2021-12-11 12:47:17.595136,10063
1.52,1.57,1.60,0.88,2021-12-11 12:47:21.204941,37955
1.46,1.59,1.65,0.86,2021-12-11 12:47:25.068731,40018
1.50,1.56,1.62,0.81,2021-12-11 12:57:28.701192,21974
1.50,1.60,1.66,0.89,2021-12-11 12:57:32.344346,10063
1.52,1.57,1.60,0.88,2021-12-11 12:57:36.325864,37955
1.45,1.58,1.64,0.86,2021-12-11 12:57:40.424913,40018
1.50,1.56,1.62,0.81,2021-12-11 13:07:44.031215,21974
1.50,1.60,1.66,0.89,2021-12-11 13:07:48.282097,10063
1.52,1.57,1.60,0.88,2021-12-11 13:07:52.035932,37955
1.45,1.58,1.64,0.86,2021-12-11 13:07:55.628832,40018
1.50,1.56,1.62,0.81,2021-12-11 13:17:59.984174,21974
1.50,1.60,1.66,0.89,2021-12-11 13:18:04.474759,10063
1.52,1.57,1.60,0.88,2021-12-11 13:18:13.180816,37955
1.45,1.58,1.64,0.86,2021-12-11 13:18:16.599431,40018
1.50,1.56,1.62,0.81,2021-12-11 13:28:20.484190,21974
1.50,1.60,1.66,0.89,2021-12-11 13:28:24.351953,10063
1.52,1.57,1.60,0.88,2021-12-11 13:28:28.934554,37955
1.45,1.58,1.64,0.86,2021-12-11 13:28:32.924230,40018
1.50,1.56,1.62,0.81,2021-12-11 13:38:36.500264,21974
1.50,1.60,1.66,0.89,2021-12-11 13:38:40.241551,10063
1.52,1.57,1.60,0.88,2021-12-11 13:38:44.140036,37955
1.44,1.58,1.64,0.86,2021-12-11 13:38:47.713465,40018
1.50,1.56,1.62,0.81,2021-12-11 13:48:51.299350,21974
1.50,1.60,1.66,0.89,2021-12-11 13:48:55.151530,10063
1.52,1.57,1.60,0.88,2021-12-11 13:48:58.699994,37955
1.44,1.58,1.64,0.86,2021-12-11 13:49:02.616796,40018
1.48,1.55,1.61,0.81,2021-12-11 13:59:06.199617,21974
1.50,1.60,1.66,0.89,2021-12-11 13:59:10.488599,10063
1.52,1.57,1.60,0.88,2021-12-11 13:59:14.119360,37955
1.44,1.58,1.64,0.86,2021-12-11 13:59:17.633910,40018
1.48,1.55,1.61,0.81,2021-12-11 14:09:21.632209,21974
1.50,1.60,1.66,0.89,2021-12-11 14:09:25.478117,10063
1.52,1.57,1.60,0.88,2021-12-11 14:09:29.724437,37955
1.44,1.58,1.64,0.86,2021-12-11 14:09:33.655436,40018
1.47,1.55,1.61,0.81,2021-12-11 14:19:37.387682,21974
1.53,1.63,1.69,0.89,2021-12-11 14:19:40.889712,10063
1.52,1.57,1.60,0.88,2021-12-11 14:19:51.425142,37955
1.44,1.58,1.64,0.86,2021-12-11 14:19:55.190905,40018
1.47,1.55,1.61,0.81,2021-12-11 14:29:58.876766,21974
1.53,1.63,1.69,0.89,2021-12-11 14:30:03.165942,10063
1.52,1.57,1.60,0.88,2021-12-11 14:30:07.073101,37955
1.44,1.58,1.64,0.86,2021-12-11 14:30:10.612181,40018
1.51,1.59,1.65,0.81,2021-12-11 14:40:14.490150,21974
1.53,1.63,1.69,0.89,2021-12-11 14:40:18.176512,10063
1.52,1.57,1.60,0.88,2021-12-11 14:40:21.906239,37955
1.44,1.58,1.64,0.86,2021-12-11 14:40:25.363416,40018
1.51,1.59,1.65,0.81,2021-12-11 14:50:29.098042,21974
1.53,1.63,1.69,0.89,2021-12-11 14:50:32.706048,10063
1.52,1.57,1.60,0.88,2021-12-11 14:50:36.248651,37955
1.44,1.58,1.64,0.86,2021-12-11 14:50:40.007510,40018
1.50,1.58,1.64,0.81,2021-12-11 15:00:44.055140,21974
1.54,1.63,1.69,0.89,2021-12-11 15:00:47.757213,10063
1.52,1.57,1.60,0.88,2021-12-11 15:00:51.701510,37955
1.48,1.62,1.68,0.86,2021-12-11 15:00:55.775772,40018
1.50,1.58,1.64,0.81,2021-12-11 15:10:59.761711,21974
1.54,1.63,1.69,0.89,2021-12-11 15:11:04.197235,10063
1.52,1.57,1.60,0.88,2021-12-11 15:11:07.936549,37955
1.44,1.58,1.64,0.86,2021-12-11 15:11:11.816740,40018
1.50,1.58,1.64,0.81,2021-12-11 15:21:15.642831,21974
1.53,1.63,1.69,0.89,2021-12-11 15:21:19.247722,10063
1.52,1.57,1.60,0.88,2021-12-11 15:21:23.426731,37955
1.43,1.58,1.64,0.86,2021-12-11 15:21:27.163915,40018
1.50,1.58,1.64,0.81,2021-12-11 15:31:31.019176,21974
1.52,1.62,1.68,0.89,2021-12-11 15:31:34.762489,10063
1.52,1.57,1.60,0.88,2021-12-11 15:31:38.868735,37955
1.43,1.58,1.64,0.86,2021-12-11 15:31:43.061843,40018
1.50,1.58,1.64,0.81,2021-12-11 15:41:46.896805,21974
1.52,1.62,1.68,0.89,2021-12-11 15:41:55.385778,10063
1.52,1.57,1.60,0.88,2021-12-11 15:41:59.660831,37955
1.43,1.58,1.64,0.86,2021-12-11 15:42:03.789439,40018
1.50,1.56,1.62,0.81,2021-12-11 15:52:07.665639,21974
1.52,1.62,1.68,0.89,2021-12-11 15:52:11.288468,10063
1.52,1.57,1.60,0.88,2021-12-11 15:52:14.916408,37955
1.43,1.58,1.64,0.86,2021-12-11 15:52:18.599199,40018
1.50,1.56,1.62,0.81,2021-12-11 16:02:22.236575,21974
1.52,1.62,1.68,0.89,2021-12-11 16:02:26.093808,10063
1.52,1.57,1.60,0.88,2021-12-11 16:02:29.891005,37955
1.42,1.58,1.64,0.86,2021-12-11 16:02:33.367578,40018
1.49,1.56,1.62,0.81,2021-12-11 16:12:41.146165,21974
1.52,1.62,1.68,0.89,2021-12-11 16:12:45.375436,10063
1.52,1.57,1.60,0.88,2021-12-11 16:12:49.307291,37955
1.42,1.58,1.64,0.86,2021-12-11 16:12:53.067617,40018
1.49,1.56,1.62,0.81,2021-12-11 16:22:56.967816,21974
1.53,1.63,1.69,0.89,2021-12-11 16:23:00.796674,10063
1.52,1.57,1.60,0.88,2021-12-11 16:23:04.988207,37955
1.42,1.57,1.63,0.86,2021-12-11 16:23:08.513476,40018
1.50,1.56,1.62,0.81,2021-12-11 16:33:12.531138,21974
1.53,1.63,1.69,0.89,2021-12-11 16:33:16.728297,10063
1.52,1.57,1.60,0.88,2021-12-11 16:33:20.355976,37955
1.42,1.57,1.63,0.86,2021-12-11 16:33:31.060921,40018
1.52,1.58,1.64,0.81,2021-12-11 16:43:34.853345,21974
1.53,1.63,1.69,0.89,2021-12-11 16:43:39.074665,10063
1.52,1.57,1.60,0.88,2021-12-11 16:43:43.210438,37955
1.42,1.57,1.63,0.86,2021-12-11 16:43:47.651898,40018
1.52,1.58,1.64,0.81,2021-12-11 16:53:52.558067,21974
1.53,1.63,1.69,0.89,2021-12-11 16:53:56.060405,10063
1.52,1.57,1.60,0.88,2021-12-11 16:54:00.090969,37955
1.42,1.57,1.63,0.86,2021-12-11 16:54:04.575583,40018
1.50,1.58,1.64,0.81,2021-12-11 17:04:08.667063,21974
1.53,1.63,1.69,0.89,2021-12-11 17:04:12.477129,10063
1.52,1.57,1.60,0.88,2021-12-11 17:04:15.912403,37955
1.42,1.57,1.63,0.86,2021-12-11 17:04:19.789529,40018
1.50,1.58,1.64,0.81,2021-12-11 17:14:27.256601,21974
1.54,1.63,1.69,0.89,2021-12-11 17:14:31.152463,10063
1.52,1.57,1.60,0.88,2021-12-11 17:14:34.782024,37955
1.42,1.57,1.63,0.86,2021-12-11 17:14:38.712419,40018
1.50,1.57,1.63,0.81,2021-12-11 17:24:42.763447,21974
1.53,1.59,1.65,0.89,2021-12-11 17:24:46.503454,10063
1.52,1.57,1.60,0.88,2021-12-11 17:24:50.554290,37955
1.42,1.57,1.63,0.86,2021-12-11 17:24:54.112330,40018
1.50,1.57,1.63,0.81,2021-12-11 17:34:57.852166,21974
1.53,1.59,1.65,0.89,2021-12-11 17:35:01.919126,10063
1.52,1.57,1.60,0.88,2021-12-11 17:35:05.632045,37955
1.42,1.57,1.63,0.86,2021-12-11 17:35:09.384878,40018
1.50,1.56,1.62,0.81,2021-12-11 17:45:12.950119,21974
1.53,1.59,1.65,0.89,2021-12-11 17:45:16.677833,10063
1.52,1.57,1.60,0.88,2021-12-11 17:45:20.318249,37955
1.42,1.54,1.60,0.86,2021-12-11 17:45:23.759193,40018
1.50,1.56,1.62,0.81,2021-12-11 17:55:27.448339,21974
1.53,1.59,1.65,0.89,2021-12-11 17:55:31.259616,10063
1.52,1.57,1.60,0.88,2021-12-11 17:55:34.944108,37955
1.42,1.54,1.60,0.86,2021-12-11 17:55:38.623707,40018
1.48,1.56,1.62,0.81,2021-12-11 18:05:42.498739,21974
1.53,1.59,1.65,0.89,2021-12-11 18:05:46.021590,10063
1.52,1.57,1.60,0.88,2021-12-11 18:05:49.438496,37955
1.42,1.54,1.60,0.86,2021-12-11 18:05:52.908844,40018
1.48,1.55,1.61,0.81,2021-12-11 18:15:56.736823,21974
1.53,1.59,1.65,0.89,2021-12-11 18:16:00.485626,10063
1.52,1.57,1.60,0.88,2021-12-11 18:16:04.467939,37955
1.42,1.54,1.60,0.86,2021-12-11 18:16:07.911312,40018
1.48,1.55,1.61,0.81,2021-12-11 18:26:11.732874,21974
1.55,1.62,1.68,0.89,2021-12-11 18:26:15.631356,10063
1.52,1.57,1.60,0.88,2021-12-11 18:26:19.214312,37955
1.42,1.54,1.60,0.86,2021-12-11 18:26:22.957702,40018
1.48,1.55,1.61,0.81,2021-12-11 18:36:26.907861,21974
1.55,1.62,1.68,0.89,2021-12-11 18:36:31.133225,10063
1.52,1.57,1.60,0.88,2021-12-11 18:36:35.097534,37955
1.42,1.54,1.60,0.86,2021-12-11 18:36:38.635136,40018
1.52,1.58,1.64,0.81,2021-12-11 18:46:42.454070,21974
1.55,1.62,1.68,0.89,2021-12-11 18:46:45.944737,10063
1.52,1.57,1.60,0.88,2021-12-11 18:46:50.100929,37955
1.42,1.54,1.60,0.86,2021-12-11 18:46:53.681432,40018
1.52,1.58,1.64,0.81,2021-12-11 18:56:57.340719,21974
1.55,1.62,1.68,0.89,2021-12-11 18:57:01.713588,10063
1.52,1.57,1.60,0.88,2021-12-11 18:57:05.570010,37955
1.45,1.57,1.63,0.86,2021-12-11 18:57:09.212131,40018
1.49,1.56,1.62,0.81,2021-12-11 19:07:13.067887,21974
1.55,1.62,1.68,0.89,2021-12-11 19:07:16.983181,10063
1.52,1.57,1.60,0.88,2021-12-11 19:07:20.748269,37955
1.42,1.55,1.61,0.86,2021-12-11 19:07:24.303306,40018
1.49,1.56,1.62,0.81,2021-12-11 19:17:28.133304,21974
1.54,1.61,1.67,0.89,2021-12-11 19:17:31.911817,10063
1.52,1.57,1.60,0.88,2021-12-11 19:17:36.010174,37955
1.42,1.55,1.61,0.86,2021-12-11 19:17:39.882371,40018
1.49,1.56,1.62,0.81,2021-12-11 19:27:44.233847,21974
1.54,1.60,1.66,0.89,2021-12-11 19:27:48.195379,10063
1.52,1.57,1.60,0.88,2021-12-11 19:27:52.180344,37955
1.42,1.54,1.60,0.86,2021-12-11 19:27:56.168152,40018
1.49,1.56,1.62,0.81,2021-12-11 19:38:00.409423,21974
1.54,1.60,1.66,0.89,2021-12-11 19:38:04.628766,10063
1.52,1.57,1.60,0.88,2021-12-11 19:38:08.324247,37955
1.42,1.54,1.60,0.86,2021-12-11 19:38:16.076982,40018
1.49,1.56,1.62,0.81,2021-12-11 19:48:19.590155,21974
1.54,1.60,1.66,0.89,2021-12-11 19:48:31.396768,10063
1.52,1.57,1.60,0.88,2021-12-11 19:48:35.201697,37955
1.42,1.54,1.60,0.86,2021-12-11 19:48:38.834894,40018
1.49,1.56,1.62,0.81,2021-12-11 19:58:42.485791,21974
1.54,1.59,1.65,0.89,2021-12-11 19:58:46.636662,10063
1.52,1.57,1.60,0.88,2021-12-11 19:58:50.295392,37955
1.42,1.54,1.60,0.86,2021-12-11 19:58:53.926265,40018
1.49,1.56,1.62,0.81,2021-12-11 20:08:57.571566,21974
1.54,1.59,1.65,0.89,2021-12-11 20:09:02.249900,10063
1.52,1.57,1.60,0.88,2021-12-11 20:09:06.266378,37955
1.42,1.54,1.60,0.86,2021-12-11 20:09:09.939068,40018
1.49,1.56,1.62,0.81,2021-12-11 20:19:13.533037,21974
1.54,1.59,1.65,0.89,2021-12-11 20:19:17.857575,10063
1.52,1.57,1.60,0.88,2021-12-11 20:19:22.032710,37955
1.42,1.54,1.60,0.86,2021-12-11 20:19:25.698110,40018
1.49,1.55,1.61,0.81,2021-12-11 20:29:29.860941,21974
1.53,1.59,1.65,0.89,2021-12-11 20:29:33.813409,10063
1.52,1.57,1.60,0.88,2021-12-11 20:29:37.395180,37955
1.42,1.54,1.60,0.86,2021-12-11 20:29:41.030739,40018
1.49,1.55,1.61,0.81,2021-12-11 20:39:45.240968,21974
1.53,1.59,1.65,0.89,2021-12-11 20:39:48.860910,10063
1.52,1.57,1.60,0.88,2021-12-11 20:39:52.515244,37955
1.42,1.54,1.60,0.86,2021-12-11 20:39:55.964916,40018
1.49,1.55,1.61,0.81,2021-12-11 20:49:59.904919,21974
1.53,1.59,1.65,0.89,2021-12-11 20:50:04.178658,10063
1.52,1.57,1.60,0.88,2021-12-11 20:50:08.197990,37955
1.42,1.54,1.60,0.86,2021-12-11 20:50:11.718211,40018
1.49,1.55,1.61,0.81,2021-12-11 21:00:16.420229,21974
1.53,1.59,1.65,0.89,2021-12-11 21:00:20.085847,10063
1.52,1.57,1.60,0.88,2021-12-11 21:00:23.927322,37955
1.42,1.54,1.60,0.86,2021-12-11 21:00:27.516557,40018
1.48,1.53,1.59,0.81,2021-12-11 21:10:31.370959,21974
1.59,1.70,1.76,0.89,2021-12-11 21:10:35.053407,10063
1.52,1.57,1.60,0.88,2021-12-11 21:10:38.694129,37955
1.42,1.54,1.60,0.86,2021-12-11 21:10:42.222318,40018
1.48,1.53,1.59,0.81,2021-12-11 21:20:46.315447,21974
1.59,1.70,1.76,0.89,2021-12-11 21:20:50.356291,10063
1.52,1.57,1.60,0.88,2021-12-11 21:20:53.896493,37955
1.42,1.53,1.59,0.86,2021-12-11 21:20:57.507434,40018
1.48,1.53,1.59,0.81,2021-12-11 21:31:01.837119,21974
1.59,1.70,1.76,0.89,2021-12-11 21:31:11.559606,10063
1.52,1.57,1.60,0.88,2021-12-11 21:31:15.309477,37955
1.42,1.53,1.59,0.86,2021-12-11 21:31:18.860929,40018
1.48,1.53,1.59,0.81,2021-12-11 21:41:22.646702,21974
1.59,1.70,1.76,0.89,2021-12-11 21:41:26.508103,10063
1.52,1.57,1.60,0.88,2021-12-11 21:41:30.154369,37955
1.42,1.53,1.59,0.86,2021-12-11 21:41:33.731212,40018
1.48,1.53,1.59,0.81,2021-12-11 21:51:37.811546,21974
1.59,1.70,1.76,0.89,2021-12-11 21:51:41.982053,10063
1.52,1.57,1.60,0.88,2021-12-11 21:51:45.702573,37955
1.42,1.53,1.59,0.86,2021-12-11 21:51:49.513450,40018
1.48,1.53,1.59,0.81,2021-12-11 22:01:53.371990,21974
1.59,1.70,1.76,0.89,2021-12-11 22:01:56.928730,10063
1.52,1.57,1.60,0.88,2021-12-11 22:02:00.481341,37955
1.42,1.53,1.59,0.86,2021-12-11 22:02:04.807958,40018
1.48,1.53,1.59,0.81,2021-12-11 22:12:08.474195,21974
1.59,1.70,1.76,0.89,2021-12-11 22:12:12.441154,10063
1.52,1.57,1.60,0.88,2021-12-11 22:12:16.016534,37955
1.42,1.53,1.59,0.86,2021-12-11 22:12:19.895250,40018
1.52,1.57,1.63,0.81,2021-12-11 22:22:23.599881,21974
1.59,1.70,1.76,0.89,2021-12-11 22:22:27.160137,10063
1.52,1.57,1.60,0.88,2021-12-11 22:22:30.712093,37955
1.42,1.53,1.59,0.86,2021-12-11 22:22:34.276821,40018
1.52,1.57,1.63,0.81,2021-12-11 22:32:37.896310,21974
1.59,1.70,1.76,0.89,2021-12-11 22:32:41.892883,10063
1.52,1.57,1.60,0.88,2021-12-11 22:32:45.744278,37955
1.42,1.53,1.59,0.86,2021-12-11 22:32:49.517803,40018
1.52,1.57,1.63,0.81,2021-12-11 22:42:53.265880,21974
1.59,1.70,1.76,0.89,2021-12-11 22:42:56.843050,10063
1.52,1.57,1.60,0.88,2021-12-11 22:43:00.661032,37955
1.42,1.53,1.59,0.86,2021-12-11 22:43:04.720627,40018
1.52,1.57,1.63,0.81,2021-12-11 22:53:08.757753,21974
1.59,1.70,1.76,0.89,2021-12-11 22:53:12.362675,10063
1.52,1.57,1.60,0.88,2021-12-11 22:53:16.057703,37955
1.42,1.53,1.59,0.86,2021-12-11 22:53:19.469925,40018
1.52,1.57,1.63,0.81,2021-12-11 23:03:23.201000,21974
1.59,1.70,1.76,0.89,2021-12-11 23:03:27.605854,10063
1.52,1.57,1.60,0.88,2021-12-11 23:03:31.293831,37955
1.42,1.53,1.59,0.86,2021-12-11 23:03:34.995424,40018
1.52,1.57,1.63,0.81,2021-12-11 23:13:38.701246,21974
1.59,1.70,1.76,0.89,2021-12-11 23:13:42.317794,10063
1.52,1.57,1.60,0.88,2021-12-11 23:13:45.851059,37955
1.42,1.53,1.59,0.86,2021-12-11 23:13:49.448401,40018
1.52,1.57,1.63,0.81,2021-12-11 23:23:53.110770,21974
1.59,1.70,1.76,0.89,2021-12-11 23:23:56.708188,10063
1.52,1.57,1.60,0.88,2021-12-11 23:24:00.750337,37955
1.42,1.53,1.59,0.86,2021-12-11 23:24:04.798134,40018
1.52,1.57,1.63,0.81,2021-12-11 23:34:08.777396,21974
1.59,1.70,1.76,0.89,2021-12-11 23:34:12.448439,10063
1.52,1.57,1.60,0.88,2021-12-11 23:34:16.020615,37955
1.42,1.53,1.59,0.86,2021-12-11 23:34:19.581255,40018
1.52,1.57,1.63,0.81,2021-12-11 23:44:23.254166,21974
1.59,1.70,1.76,0.89,2021-12-11 23:44:27.038063,10063
1.52,1.57,1.60,0.88,2021-12-11 23:44:30.611147,37955
1.42,1.53,1.59,0.86,2021-12-11 23:44:34.114948,40018
1.52,1.57,1.63,0.81,2021-12-11 23:54:37.754905,21974
1.59,1.70,1.76,0.89,2021-12-11 23:54:41.279538,10063
1.52,1.57,1.60,0.88,2021-12-11 23:54:44.826922,37955
1.42,1.53,1.59,0.86,2021-12-11 23:54:48.356534,40018
1.52,1.57,1.63,0.81,2021-12-12 00:04:52.009992,21974
1.59,1.70,1.76,0.89,2021-12-12 00:04:55.554007,10063
1.52,1.57,1.60,0.88,2021-12-12 00:04:59.212633,37955
1.42,1.53,1.59,0.86,2021-12-12 00:05:03.965441,40018
1.52,1.57,1.63,0.81,2021-12-12 00:15:07.816238,21974
1.59,1.70,1.76,0.89,2021-12-12 00:15:11.659840,10063
1.52,1.57,1.60,0.88,2021-12-12 00:15:15.390181,37955
1.42,1.53,1.59,0.86,2021-12-12 00:15:19.106512,40018
1.52,1.57,1.63,0.81,2021-12-12 00:25:22.976906,21974
1.59,1.70,1.76,0.89,2021-12-12 00:25:26.715259,10063
1.52,1.57,1.60,0.88,2021-12-12 00:25:30.323647,37955
1.42,1.53,1.59,0.86,2021-12-12 00:25:33.877268,40018
1.52,1.57,1.63,0.81,2021-12-12 00:35:37.842106,21974
1.59,1.70,1.76,0.89,2021-12-12 00:35:41.586853,10063
1.52,1.57,1.60,0.88,2021-12-12 00:35:45.249529,37955
1.42,1.53,1.59,0.86,2021-12-12 00:35:48.831937,40018
1.52,1.57,1.63,0.81,2021-12-12 00:45:52.521769,21974
1.59,1.70,1.76,0.89,2021-12-12 00:45:56.056172,10063
1.52,1.57,1.60,0.88,2021-12-12 00:45:59.526588,37955
1.42,1.53,1.59,0.86,2021-12-12 00:46:03.581468,40018
1.52,1.57,1.63,0.81,2021-12-12 00:56:07.276645,21974
1.59,1.70,1.76,0.89,2021-12-12 00:56:10.845544,10063
1.52,1.57,1.60,0.88,2021-12-12 00:56:14.621754,37955
1.42,1.53,1.59,0.86,2021-12-12 00:56:18.116672,40018
1.52,1.57,1.63,0.81,2021-12-12 01:06:21.832615,21974
1.59,1.70,1.76,0.89,2021-12-12 01:06:25.672355,10063
1.52,1.57,1.60,0.88,2021-12-12 01:06:29.320746,37955
1.42,1.53,1.59,0.86,2021-12-12 01:06:32.812990,40018
1.52,1.57,1.63,0.81,2021-12-12 01:16:36.583900,21974
1.59,1.70,1.76,0.89,2021-12-12 01:16:40.227550,10063
1.52,1.57,1.60,0.88,2021-12-12 01:16:43.761949,37955
1.42,1.53,1.59,0.86,2021-12-12 01:16:47.656476,40018
1.52,1.57,1.63,0.81,2021-12-12 01:26:51.509278,21974
1.59,1.70,1.76,0.89,2021-12-12 01:26:55.059571,10063
1.52,1.57,1.60,0.88,2021-12-12 01:26:58.633620,37955
1.42,1.53,1.59,0.86,2021-12-12 01:27:02.653680,40018
1.52,1.57,1.63,0.81,2021-12-12 01:37:06.285642,21974
1.59,1.70,1.76,0.89,2021-12-12 01:37:10.506253,10063
1.52,1.57,1.60,0.88,2021-12-12 01:37:14.505909,37955
1.42,1.53,1.59,0.86,2021-12-12 01:37:18.263529,40018
1.52,1.57,1.63,0.81,2021-12-12 01:47:22.435576,21974
1.59,1.70,1.76,0.89,2021-12-12 01:47:26.475545,10063
1.52,1.57,1.60,0.88,2021-12-12 01:47:30.256126,37955
